139.0,22.0
140.0,22.0
141.0,22.0
142.0,22.0
143.0,22.0
144.0,22.0
145.0,22.0
146.0,23.0
147.0,23.0
148.0,23.0
149.0,23.0
150.0,23.0
150.0,24.0
151.0,24.0
152.0,24.0
153.0,24.0
154.0,24.0
155.0,24.0
156.0,24.0
157.0,24.0
158.0,24.0
159.0,24.0
160.0,24.0
161.0,24.0
162.0,24.0
163.0,24.0
164.0,24.0
165.0,24.0
165.0,23.0
166.0,23.0
167.0,23.0
168.0,23.0
169.0,23.0
170.0,23.0
171.0,23.0
172.0,23.0
173.0,23.0
174.0,23.0
175.0,23.0
176.0,23.0
177.0,23.0
178.0,23.0
178.0,22.0
179.0,22.0
180.0,22.0
180.0,21.0
181.0,21.0
182.0,21.0
183.0,21.0
184.0,21.0
185.0,21.0
186.0,21.0
187.0,21.0
187.0,20.0
187.0,19.0
187.0,18.0
188.0,18.0
189.0,18.0
189.0,17.0
190.0,17.0
190.0,18.0
190.0,19.0
190.0,20.0
190.0,21.0
191.0,21.0
191.0,22.0
192.0,22.0
192.0,23.0
192.0,24.0
193.0,24.0
193.0,25.0
194.0,25.0
195.0,25.0
196.0,25.0
197.0,25.0
198.0,25.0
199.0,25.0
200.0,25.0
200.0,26.0
201.0,26.0
202.0,26.0
202.0,27.0
202.0,28.0
203.0,28.0
204.0,28.0
204.0,29.0
205.0,29.0
206.0,29.0
207.0,29.0
208.0,29.0
209.0,29.0
210.0,29.0
211.0,29.0
211.0,30.0
212.0,30.0
213.0,30.0
214.0,30.0
215.0,30.0
216.0,30.0
217.0,30.0
218.0,30.0
219.0,30.0
220.0,30.0
219.0,30.0
218.0,30.0
217.0,30.0
217.0,31.0
216.0,31.0
215.0,31.0
214.0,31.0
213.0,31.0
213.0,32.0
213.0,33.0
212.0,33.0
212.0,34.0
211.0,34.0
211.0,35.0
210.0,35.0
210.0,36.0
210.0,37.0
209.0,37.0
209.0,38.0
209.0,39.0
209.0,40.0
208.0,40.0
208.0,41.0
208.0,42.0
208.0,43.0
208.0,44.0
207.0,44.0
207.0,45.0
207.0,46.0
207.0,47.0
207.0,48.0
206.0,48.0
205.0,48.0
204.0,48.0
204.0,49.0
204.0,50.0
204.0,51.0
204.0,52.0
204.0,53.0
204.0,54.0
204.0,55.0
204.0,56.0
204.0,57.0
205.0,57.0
205.0,58.0
206.0,58.0
206.0,59.0
207.0,59.0
207.0,60.0
208.0,60.0
208.0,61.0
208.0,62.0
209.0,62.0
209.0,63.0
210.0,63.0
211.0,63.0
211.0,64.0
211.0,65.0
212.0,65.0
212.0,66.0
213.0,66.0
213.0,67.0
213.0,68.0
213.0,69.0
213.0,70.0
213.0,71.0
214.0,71.0
214.0,70.0
213.0,70.0
212.0,70.0
211.0,70.0
210.0,70.0
209.0,70.0
208.0,70.0
207.0,70.0
206.0,70.0
206.0,71.0
205.0,71.0
204.0,71.0
203.0,71.0
202.0,71.0
201.0,71.0
200.0,71.0
200.0,72.0
199.0,72.0
198.0,72.0
197.0,72.0
196.0,72.0
195.0,72.0
194.0,72.0
193.0,72.0
192.0,72.0
191.0,72.0
190.0,72.0
189.0,72.0
188.0,72.0
187.0,72.0
186.0,72.0
185.0,72.0
184.0,72.0
183.0,72.0
182.0,72.0
181.0,72.0
180.0,72.0
179.0,72.0
179.0,73.0
179.0,74.0
179.0,75.0
179.0,76.0
179.0,77.0
179.0,78.0
179.0,79.0
179.0,80.0
180.0,80.0
180.0,81.0
180.0,82.0
180.0,83.0
180.0,84.0
181.0,84.0
181.0,85.0
182.0,85.0
182.0,86.0
183.0,87.0
183.0,88.0
183.0,89.0
184.0,89.0
184.0,90.0
184.0,91.0
185.0,91.0
185.0,92.0
185.0,93.0
186.0,93.0
186.0,94.0
186.0,95.0
186.0,96.0
186.0,97.0
186.0,98.0
186.0,99.0
187.0,99.0
187.0,100.0
187.0,101.0
187.0,102.0
188.0,102.0
189.0,102.0
190.0,102.0
191.0,102.0
191.0,103.0
191.0,104.0
191.0,105.0
191.0,106.0
191.0,107.0
191.0,108.0
191.0,109.0
191.0,110.0
191.0,111.0
191.0,112.0
191.0,113.0
191.0,114.0
191.0,115.0
191.0,116.0
191.0,117.0
192.0,117.0
192.0,118.0
192.0,119.0
192.0,120.0
192.0,121.0
192.0,122.0
192.0,123.0
192.0,124.0
192.0,125.0
192.0,126.0
191.0,126.0
190.0,126.0
189.0,126.0
188.0,126.0
187.0,126.0
187.0,127.0
186.0,127.0
185.0,127.0
184.0,127.0
184.0,128.0
183.0,128.0
182.0,128.0
181.0,128.0
180.0,128.0
179.0,128.0
178.0,128.0
177.0,128.0
176.0,128.0
175.0,128.0
175.0,127.0
174.0,127.0
173.0,127.0
173.0,126.0
172.0,126.0
171.0,126.0
170.0,126.0
169.0,126.0
168.0,126.0
167.0,126.0
166.0,126.0
165.0,126.0
164.0,126.0
163.0,126.0
162.0,126.0
161.0,126.0
160.0,126.0
159.0,126.0
158.0,126.0
157.0,126.0
156.0,126.0
155.0,126.0
154.0,126.0
153.0,126.0
152.0,126.0
151.0,126.0
150.0,126.0
149.0,126.0
148.0,126.0
147.0,126.0
146.0,126.0
145.0,126.0
144.0,126.0
144.0,125.0
143.0,125.0
143.0,125.0
143.0,124.0
143.0,123.0
143.0,122.0
143.0,121.0
143.0,120.0
143.0,119.0
143.0,118.0
143.0,117.0
143.0,116.0
143.0,115.0
143.0,114.0
143.0,113.0
143.0,112.0
143.0,111.0
143.0,110.0
143.0,109.0
143.0,108.0
143.0,107.0
144.0,107.0
144.0,106.0
144.0,105.0
144.0,104.0
144.0,103.0
145.0,103.0
145.0,102.0
145.0,101.0
145.0,100.0
145.0,99.0
145.0,98.0
145.0,97.0
145.0,96.0
145.0,95.0
145.0,94.0
144.0,94.0
144.0,93.0
144.0,92.0
144.0,91.0
143.0,91.0
142.0,91.0
141.0,91.0
140.0,91.0
139.0,91.0
138.0,91.0
137.0,91.0
136.0,91.0
135.0,90.0
134.0,90.0
133.0,90.0
133.0,89.0
132.0,89.0
132.0,88.0
132.0,87.0
132.0,86.0
132.0,85.0
132.0,84.0
132.0,83.0
132.0,82.0
132.0,81.0
132.0,80.0
132.0,79.0
132.0,78.0
132.0,77.0
132.0,76.0
132.0,75.0
132.0,74.0
132.0,73.0
133.0,72.0
133.0,71.0
133.0,70.0
133.0,69.0
133.0,68.0
134.0,68.0
134.0,67.0
134.0,66.0
135.0,66.0
135.0,65.0
135.0,64.0
135.0,63.0
135.0,62.0
135.0,61.0
135.0,60.0
135.0,59.0
135.0,58.0
135.0,57.0
135.0,56.0
135.0,55.0
135.0,54.0
135.0,53.0
135.0,52.0
135.0,51.0
135.0,50.0
135.0,49.0
135.0,48.0
135.0,47.0
135.0,46.0
135.0,45.0
135.0,44.0
135.0,43.0
135.0,42.0
135.0,41.0
135.0,40.0
135.0,39.0
135.0,38.0
136.0,38.0
136.0,37.0
136.0,36.0
137.0,36.0
137.0,35.0
137.0,34.0
137.0,33.0
137.0,32.0
137.0,31.0
137.0,30.0
137.0,29.0
137.0,28.0
137.0,27.0
137.0,26.0
137.0,25.0
137.0,24.0
137.0,23.0
