205.0,49.0
205.0,48.0
205.0,47.0
206.0,47.0
206.0,46.0
206.0,45.0
206.0,44.0
205.0,44.0
205.0,43.0
206.0,43.0
207.0,43.0
208.0,43.0
208.0,42.0
209.0,42.0
210.0,42.0
211.0,42.0
211.0,41.0
212.0,41.0
213.0,41.0
213.0,40.0
214.0,40.0
215.0,40.0
215.0,41.0
215.0,42.0
215.0,43.0
216.0,43.0
217.0,43.0
218.0,43.0
219.0,43.0
220.0,43.0
221.0,43.0
221.0,42.0
222.0,42.0
222.0,41.0
223.0,41.0
223.0,40.0
224.0,40.0
224.0,39.0
225.0,38.0
226.0,38.0
226.0,37.0
227.0,37.0
227.0,36.0
228.0,36.0
229.0,36.0
229.0,35.0
230.0,35.0
231.0,35.0
232.0,35.0
231.0,35.0
231.0,36.0
230.0,36.0
230.0,37.0
229.0,37.0
229.0,38.0
228.0,38.0
228.0,39.0
228.0,40.0
228.0,41.0
229.0,41.0
230.0,41.0
231.0,41.0
232.0,41.0
233.0,41.0
234.0,41.0
235.0,41.0
236.0,41.0
237.0,41.0
238.0,41.0
239.0,41.0
240.0,41.0
241.0,41.0
242.0,41.0
243.0,41.0
244.0,41.0
245.0,41.0
246.0,41.0
247.0,41.0
247.0,40.0
248.0,40.0
249.0,40.0
250.0,40.0
251.0,40.0
252.0,40.0
253.0,40.0
254.0,40.0
255.0,40.0
256.0,40.0
256.0,41.0
256.0,42.0
256.0,43.0
256.0,44.0
255.0,44.0
254.0,44.0
253.0,44.0
252.0,44.0
251.0,44.0
250.0,44.0
249.0,44.0
248.0,44.0
247.0,44.0
246.0,44.0
245.0,44.0
245.0,45.0
244.0,45.0
243.0,45.0
243.0,46.0
242.0,46.0
242.0,47.0
241.0,47.0
240.0,47.0
240.0,48.0
240.0,49.0
239.0,49.0
239.0,50.0
238.0,50.0
238.0,51.0
238.0,52.0
237.0,52.0
237.0,53.0
236.0,53.0
236.0,54.0
236.0,55.0
236.0,56.0
236.0,57.0
235.0,57.0
235.0,58.0
235.0,59.0
235.0,60.0
235.0,61.0
235.0,62.0
234.0,62.0
234.0,63.0
234.0,64.0
233.0,64.0
233.0,65.0
233.0,66.0
233.0,67.0
233.0,68.0
233.0,69.0
233.0,70.0
233.0,71.0
233.0,72.0
233.0,73.0
233.0,74.0
233.0,75.0
233.0,76.0
233.0,77.0
233.0,78.0
234.0,78.0
234.0,79.0
234.0,80.0
235.0,80.0
235.0,81.0
236.0,81.0
236.0,82.0
236.0,83.0
237.0,83.0
238.0,83.0
239.0,83.0
240.0,83.0
241.0,83.0
242.0,83.0
243.0,82.0
243.0,81.0
243.0,80.0
243.0,79.0
243.0,78.0
244.0,78.0
244.0,77.0
244.0,76.0
244.0,75.0
244.0,74.0
244.0,73.0
244.0,72.0
244.0,71.0
244.0,70.0
244.0,69.0
244.0,68.0
243.0,67.0
242.0,66.0
242.0,65.0
241.0,65.0
241.0,64.0
241.0,63.0
241.0,62.0
241.0,61.0
241.0,60.0
241.0,59.0
241.0,58.0
242.0,58.0
242.0,57.0
243.0,57.0
243.0,56.0
243.0,55.0
244.0,55.0
245.0,55.0
245.0,54.0
246.0,54.0
246.0,53.0
246.0,52.0
247.0,52.0
247.0,51.0
248.0,51.0
248.0,50.0
249.0,50.0
249.0,49.0
250.0,49.0
251.0,49.0
252.0,49.0
253.0,49.0
254.0,49.0
255.0,49.0
256.0,49.0
257.0,49.0
257.0,50.0
258.0,50.0
258.0,51.0
258.0,52.0
258.0,53.0
258.0,54.0
258.0,55.0
258.0,56.0
258.0,57.0
258.0,58.0
258.0,59.0
258.0,60.0
258.0,61.0
258.0,62.0
258.0,63.0
259.0,63.0
259.0,64.0
260.0,64.0
260.0,65.0
260.0,64.0
261.0,64.0
261.0,63.0
261.0,62.0
262.0,62.0
263.0,62.0
264.0,62.0
264.0,63.0
264.0,64.0
265.0,64.0
265.0,65.0
265.0,66.0
266.0,66.0
266.0,67.0
266.0,68.0
266.0,69.0
266.0,70.0
266.0,71.0
266.0,72.0
266.0,73.0
266.0,74.0
266.0,75.0
266.0,76.0
265.0,76.0
265.0,77.0
264.0,77.0
264.0,78.0
264.0,79.0
264.0,80.0
264.0,81.0
265.0,81.0
266.0,81.0
267.0,81.0
268.0,81.0
269.0,81.0
270.0,81.0
271.0,81.0
272.0,81.0
273.0,81.0
