219.0,175.0
220.0,175.0
221.0,175.0
222.0,175.0
223.0,175.0
224.0,175.0
225.0,175.0
226.0,175.0
227.0,175.0
228.0,175.0
228.0,176.0
228.0,177.0
228.0,178.0
228.0,179.0
228.0,180.0
228.0,181.0
229.0,181.0
229.0,182.0
229.0,183.0
230.0,183.0
230.0,184.0
230.0,185.0
231.0,185.0
232.0,185.0
233.0,185.0
233.0,184.0
234.0,184.0
235.0,184.0
235.0,183.0
236.0,183.0
237.0,183.0
237.0,182.0
238.0,182.0
239.0,182.0
239.0,181.0
240.0,181.0
241.0,181.0
241.0,180.0
242.0,180.0
243.0,180.0
244.0,180.0
245.0,180.0
246.0,180.0
247.0,180.0
248.0,180.0
249.0,180.0
250.0,180.0
251.0,180.0
252.0,180.0
253.0,180.0
254.0,180.0
255.0,180.0
256.0,180.0
257.0,180.0
258.0,180.0
259.0,180.0
260.0,180.0
260.0,181.0
261.0,181.0
261.0,182.0
262.0,182.0
262.0,183.0
262.0,184.0
262.0,185.0
263.0,185.0
264.0,185.0
265.0,185.0
266.0,185.0
267.0,185.0
268.0,185.0
268.0,184.0
268.0,183.0
269.0,183.0
270.0,182.0
270.0,181.0
271.0,181.0
272.0,181.0
273.0,181.0
273.0,180.0
274.0,180.0
275.0,180.0
276.0,180.0
277.0,180.0
277.0,181.0
277.0,182.0
278.0,182.0
278.0,183.0
278.0,184.0
279.0,184.0
279.0,185.0
279.0,186.0
279.0,187.0
280.0,187.0
280.0,188.0
281.0,188.0
282.0,188.0
282.0,189.0
283.0,189.0
283.0,190.0
283.0,191.0
283.0,192.0
283.0,193.0
283.0,194.0
284.0,194.0
284.0,195.0
284.0,196.0
284.0,197.0
284.0,198.0
284.0,199.0
284.0,200.0
284.0,201.0
284.0,202.0
285.0,202.0
286.0,202.0
287.0,202.0
287.0,203.0
287.0,204.0
287.0,205.0
288.0,205.0
288.0,206.0
288.0,207.0
289.0,207.0
289.0,208.0
290.0,208.0
291.0,208.0
292.0,209.0
293.0,209.0
293.0,210.0
293.0,211.0
294.0,211.0
294.0,212.0
294.0,213.0
295.0,213.0
295.0,214.0
296.0,214.0
297.0,214.0
297.0,215.0
298.0,215.0
298.0,216.0
299.0,216.0
299.0,217.0
299.0,218.0
299.0,219.0
300.0,219.0
301.0,219.0
302.0,219.0
303.0,219.0
304.0,219.0
305.0,219.0
306.0,219.0
307.0,219.0
307.0,218.0
307.0,217.0
307.0,216.0
307.0,215.0
307.0,214.0
307.0,213.0
307.0,212.0
307.0,211.0
307.0,210.0
307.0,209.0
307.0,208.0
307.0,207.0
307.0,206.0
307.0,205.0
307.0,204.0
307.0,203.0
307.0,202.0
306.0,201.0
306.0,200.0
305.0,200.0
305.0,199.0
304.0,199.0
304.0,198.0
303.0,198.0
303.0,197.0
302.0,197.0
302.0,196.0
302.0,195.0
302.0,194.0
301.0,194.0
301.0,193.0
300.0,192.0
300.0,191.0
299.0,191.0
299.0,190.0
298.0,190.0
298.0,189.0
298.0,188.0
297.0,188.0
297.0,187.0
296.0,187.0
296.0,186.0
295.0,186.0
295.0,185.0
295.0,184.0
295.0,183.0
295.0,182.0
294.0,182.0
294.0,181.0
294.0,180.0
293.0,180.0
293.0,179.0
293.0,178.0
293.0,177.0
292.0,177.0
292.0,176.0
291.0,176.0
291.0,175.0
291.0,174.0
291.0,173.0
291.0,172.0
291.0,171.0
290.0,171.0
290.0,170.0
290.0,169.0
290.0,168.0
290.0,167.0
290.0,166.0
290.0,165.0
290.0,164.0
290.0,163.0
290.0,162.0
290.0,161.0
290.0,160.0
291.0,160.0
291.0,159.0
292.0,159.0
292.0,158.0
293.0,158.0
293.0,157.0
294.0,157.0
294.0,156.0
295.0,156.0
295.0,155.0
296.0,155.0
297.0,155.0
297.0,154.0
298.0,154.0
298.0,153.0
299.0,153.0
299.0,152.0
299.0,151.0
300.0,151.0
300.0,150.0
301.0,150.0
301.0,149.0
301.0,148.0
302.0,148.0
302.0,147.0
302.0,146.0
302.0,145.0
303.0,145.0
303.0,144.0
304.0,144.0
304.0,143.0
305.0,142.0
305.0,141.0
306.0,141.0
307.0,141.0
307.0,140.0
308.0,140.0
309.0,140.0
309.0,139.0
310.0,138.0
310.0,137.0
311.0,137.0
311.0,136.0
312.0,136.0
312.0,135.0
312.0,134.0
313.0,134.0
313.0,133.0
314.0,133.0
314.0,132.0
315.0,132.0
315.0,131.0
316.0,131.0
317.0,131.0
317.0,130.0
318.0,130.0
319.0,130.0
320.0,130.0
320.0,129.0
321.0,129.0
321.0,128.0
322.0,128.0
322.0,127.0
323.0,126.0
323.0,125.0
323.0,124.0
323.0,123.0
323.0,122.0
323.0,121.0
323.0,120.0
323.0,119.0
322.0,119.0
322.0,118.0
321.0,118.0
321.0,117.0
320.0,117.0
320.0,116.0
319.0,115.0
319.0,114.0
318.0,114.0
317.0,114.0
316.0,114.0
316.0,113.0
316.0,112.0
316.0,111.0
315.0,111.0
315.0,110.0
315.0,109.0
315.0,108.0
315.0,107.0
314.0,107.0
314.0,106.0
313.0,106.0
313.0,105.0
312.0,105.0
312.0,104.0
311.0,104.0
310.0,103.0
309.0,103.0
308.0,103.0
308.0,102.0
308.0,101.0
307.0,101.0
307.0,100.0
307.0,99.0
307.0,98.0
307.0,97.0
306.0,97.0
306.0,96.0
305.0,96.0
305.0,95.0
305.0,94.0
304.0,94.0
304.0,93.0
303.0,93.0
302.0,93.0
301.0,93.0
301.0,92.0
300.0,92.0
299.0,92.0
299.0,93.0
298.0,93.0
297.0,93.0
297.0,94.0
297.0,95.0
296.0,95.0
296.0,96.0
295.0,96.0
295.0,97.0
294.0,97.0
293.0,97.0
292.0,97.0
292.0,98.0
292.0,97.0
291.0,97.0
291.0,96.0
291.0,95.0
290.0,95.0
289.0,95.0
288.0,95.0
287.0,95.0
286.0,95.0
285.0,95.0
285.0,94.0
285.0,93.0
285.0,92.0
285.0,91.0
285.0,90.0
284.0,90.0
284.0,89.0
284.0,88.0
284.0,87.0
283.0,87.0
282.0,87.0
282.0,86.0
282.0,87.0
282.0,88.0
282.0,89.0
282.0,90.0
282.0,91.0
282.0,92.0
282.0,93.0
282.0,94.0
282.0,95.0
282.0,96.0
281.0,96.0
281.0,97.0
280.0,97.0
279.0,97.0
279.0,98.0
278.0,98.0
278.0,99.0
278.0,100.0
278.0,101.0
277.0,101.0
277.0,102.0
277.0,103.0
277.0,104.0
276.0,104.0
276.0,105.0
276.0,106.0
275.0,106.0
275.0,107.0
275.0,108.0
274.0,108.0
273.0,108.0
273.0,108.0
272.0,108.0
271.0,108.0
270.0,108.0
269.0,108.0
268.0,108.0
267.0,108.0
266.0,108.0
265.0,108.0
265.0,107.0
264.0,107.0
263.0,107.0
263.0,106.0
262.0,106.0
261.0,106.0
260.0,106.0
259.0,106.0
259.0,105.0
258.0,105.0
257.0,105.0
257.0,106.0
257.0,107.0
257.0,108.0
257.0,109.0
257.0,110.0
256.0,110.0
255.0,110.0
254.0,110.0
253.0,110.0
252.0,110.0
252.0,111.0
252.0,112.0
252.0,113.0
252.0,114.0
251.0,114.0
250.0,114.0
249.0,114.0
249.0,115.0
248.0,115.0
247.0,115.0
246.0,115.0
245.0,115.0
245.0,116.0
244.0,116.0
243.0,116.0
242.0,116.0
241.0,116.0
240.0,116.0
240.0,117.0
239.0,117.0
239.0,118.0
238.0,118.0
237.0,118.0
237.0,119.0
236.0,119.0
236.0,120.0
236.0,121.0
236.0,122.0
236.0,123.0
235.0,123.0
235.0,124.0
234.0,124.0
233.0,124.0
232.0,124.0
231.0,124.0
231.0,125.0
231.0,126.0
230.0,126.0
230.0,127.0
230.0,128.0
230.0,129.0
229.0,129.0
229.0,130.0
228.0,130.0
228.0,131.0
228.0,132.0
227.0,132.0
227.0,133.0
227.0,134.0
227.0,135.0
227.0,136.0
227.0,137.0
226.0,137.0
226.0,138.0
226.0,139.0
225.0,139.0
225.0,140.0
225.0,141.0
224.0,141.0
224.0,142.0
223.0,142.0
223.0,143.0
223.0,144.0
222.0,145.0
222.0,146.0
222.0,147.0
222.0,148.0
221.0,148.0
221.0,149.0
221.0,150.0
221.0,151.0
220.0,151.0
220.0,152.0
220.0,153.0
220.0,154.0
220.0,155.0
220.0,156.0
220.0,157.0
219.0,157.0
219.0,158.0
219.0,159.0
219.0,160.0
219.0,161.0
219.0,162.0
219.0,163.0
219.0,164.0
219.0,165.0
219.0,166.0
219.0,167.0
219.0,168.0
219.0,169.0
219.0,170.0
219.0,171.0
219.0,172.0
218.0,172.0
218.0,173.0
217.0,173.0
217.0,174.0
216.0,174.0
216.0,175.0
216.0,176.0
216.0,177.0
216.0,178.0
217.0,178.0
217.0,177.0
218.0,177.0
218.0,176.0
219.0,176.0
220.0,176.0
221.0,176.0
222.0,176.0
223.0,176.0
